ClienteID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
5433-KYGHE,female,0,No,Yes,14,Yes,fiber optic,Yes,Yes,No,Month-to-month,Mailed check,86.0,1164.05,0
4312-KFRXN,male,0,Yes,No,72,Yes,no,No,No,No,Two year,Mailed check,25.4,1710.9,0
5575-TPIZQ,male,0,No,No,46,Yes,fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),89.15,4245.55,0
0114-IGABW,female,0,Yes,No,71,Yes,dsl,No,Yes,Yes,Two year,Bank transfer (automatic),58.25,4145.9,0
9944-AEXBM,male,0,No,No,32,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.65,2664.3,0
1853-ARAAQ,female,0,No,No,26,Yes,dsl,No,No,Yes,Month-to-month,Credit card (automatic),50.35,1277.5,0
6952-OMNWB,male,1,Yes,No,68,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),80.35,5589.3,0
4697-LUPSU,male,0,Yes,Yes,2,Yes,no,No,No,No,One year,Mailed check,20.2,34.75,0
8434-VGEQQ,male,0,Yes,Yes,61,Yes,no,No,No,No,Two year,Credit card (automatic),20.55,1305.95,0
4952-YSOGZ,female,0,Yes,Yes,4,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.95,381.3,1
1589-AGTLK,male,0,No,No,3,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.35,141.5,1
5244-IRFIH,male,1,Yes,No,33,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,94.5,3105.55,1
6549-YMFAW,male,1,Yes,No,9,Yes,no,No,No,No,Month-to-month,Mailed check,21.25,204.55,0
4950-HKQTE,female,0,No,No,22,Yes,no,No,No,No,Two year,Mailed check,26.25,605.9,0
6786-OBWQR,female,0,Yes,Yes,5,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,80.85,356.1,0
2684-EIWEO,female,1,No,No,30,Yes,fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),91.7,2758.15,1
2753-JMMCV,male,0,No,No,65,Yes,dsl,No,Yes,No,Two year,Credit card (automatic),74.2,4805.65,0
6439-GTPCA,female,0,No,No,45,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,87.25,3941.7,1
6621-YOBKI,male,0,No,No,5,Yes,no,No,No,No,Month-to-month,Mailed check,20.35,92.75,0
1216-JWVUX,male,0,Yes,Yes,25,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.5,1901.05,0
7564-GHCVB,female,0,Yes,Yes,72,Yes,fiber optic,Yes,No,No,Two year,Bank transfer (automatic),79.05,5730.7,0
1173-NOEYG,female,0,Yes,No,27,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),90.15,2423.4,0
7595-EHCDL,male,0,Yes,Yes,32,Yes,dsl,No,No,Yes,Month-to-month,Credit card (automatic),50.6,1653.45,0
6647-ZEDXT,female,0,No,No,30,Yes,fiber optic,No,Yes,Yes,One year,Credit card (automatic),110.45,3327.05,0
2521-NPUZR,male,0,Yes,No,70,Yes,fiber optic,Yes,Yes,No,Two year,Credit card (automatic),101.0,7085.5,0
1307-TVUFB,male,1,No,No,42,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),79.35,3344.1,0
7503-MIOGA,female,1,Yes,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),89.85,6697.35,0
4381-MHQDC,female,0,No,No,47,Yes,dsl,Yes,Yes,No,Two year,Mailed check,65.0,2879.9,0
6923-JHPMP,female,0,No,No,2,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,80.45,137.1,0
5138-WVKYJ,male,0,No,No,10,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,98.55,1008.55,1
4018-PPNDW,female,0,Yes,Yes,61,Yes,no,No,No,No,Two year,Mailed check,24.1,1551.6,0
1635-FJFCC,female,0,No,No,5,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),44.05,202.15,0
2499-AJYUA,female,1,Yes,No,72,Yes,fiber optic,No,Yes,Yes,Two year,Credit card (automatic),110.8,7882.25,0
6919-ELBGL,male,1,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.95,8196.4,0
3966-HRMZA,female,1,No,No,3,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,75.05,202.9,0
6425-JWTDV,male,0,Yes,No,48,Yes,no,No,No,No,Two year,Mailed check,19.25,855.1,0
8405-IGQFX,female,0,No,No,63,Yes,fiber optic,No,Yes,Yes,One year,Credit card (automatic),90.05,5817.0,0
8224-IVVPA,female,0,No,No,27,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,56.7,1652.95,0
9477-LGWQI,male,0,Yes,Yes,70,Yes,dsl,Yes,No,Yes,Two year,Credit card (automatic),80.15,5600.15,0
1410-RSCMR,male,0,Yes,Yes,7,Yes,dsl,Yes,Yes,No,Month-to-month,Credit card (automatic),71.35,515.75,0
3115-CZMZD,male,0,No,Yes,0,Yes,no,No,No,No,Two year,Mailed check,20.25,40.5,0
0139-IVFJG,female,0,Yes,No,2,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,90.35,190.5,0
6683-VLCTZ,male,1,No,No,20,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,98.55,1842.8,1
5730-DBDSI,male,0,No,No,66,Yes,no,No,No,No,Two year,Bank transfer (automatic),19.7,1253.8,0
0030-FNXPP,female,0,No,No,3,Yes,no,No,No,No,Month-to-month,Mailed check,19.85,57.2,0
2189-WWOEW,female,0,No,Yes,15,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.9,1269.55,1
5684-FJVYR,female,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,No,Two year,Bank transfer (automatic),90.35,6563.4,0
4013-GUXND,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.8,20.8,0
1894-IGFSG,female,0,No,No,22,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,89.25,1907.85,1
7379-POKDZ,male,0,Yes,No,3,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.3,208.85,1
1266-NZYUI,female,0,Yes,Yes,72,Yes,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),66.85,4758.8,0
7969-FFOWG,male,0,Yes,Yes,65,Yes,no,No,No,No,Two year,Mailed check,19.9,1292.6,0
4718-DHSMV,female,0,No,No,11,Yes,dsl,No,No,Yes,Month-to-month,Mailed check,35.8,363.15,0
5175-WLYXL,male,0,No,No,22,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,78.85,1600.25,0
7817-OMJNA,male,0,No,No,14,Yes,no,No,No,No,One year,Bank transfer (automatic),20.4,275.7,0
8728-SKJLR,male,0,No,No,41,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,74.25,3089.1,0
3137-NYQQI,male,0,Yes,No,17,Yes,dsl,Yes,No,No,One year,Mailed check,64.8,1175.6,0
7706-DZNKK,male,0,No,No,11,Yes,no,No,No,No,Month-to-month,Credit card (automatic),20.45,237.3,0
0236-HFWSV,male,0,No,No,15,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,93.35,1444.65,1
3900-AQPHZ,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,19.9,19.9,1
5842-POCOP,female,0,Yes,No,5,Yes,fiber optic,Yes,No,No,Month-to-month,Mailed check,88.9,454.15,1
2037-XJFUP,male,0,Yes,No,33,Yes,fiber optic,No,No,Yes,One year,Electronic check,95.8,3036.75,1
8823-RLPWL,female,0,Yes,No,72,Yes,fiber optic,Yes,No,Yes,Two year,Credit card (automatic),110.65,8065.65,0
9505-SQFSW,female,0,Yes,Yes,3,Yes,dsl,No,No,No,Month-to-month,Mailed check,40.3,92.5,0
7314-OXENN,male,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,82.0,184.65,1
3758-CKOQL,female,0,Yes,No,59,Yes,fiber optic,Yes,Yes,No,One year,Credit card (automatic),107.0,6152.3,0
0322-CHQRU,male,0,No,No,2,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.35,89.5,1
5676-CFLYY,male,0,Yes,Yes,71,Yes,dsl,No,Yes,Yes,Two year,Credit card (automatic),73.35,5154.5,0
7521-AFHAB,female,0,Yes,Yes,5,Yes,dsl,No,No,No,Month-to-month,Mailed check,44.8,220.45,0
0285-INHLN,male,0,Yes,Yes,27,Yes,dsl,Yes,No,No,Month-to-month,Credit card (automatic),54.75,1510.3,0
4678-DVQEO,female,0,No,No,1,Yes,dsl,No,Yes,No,Month-to-month,Electronic check,52.2,52.2,1
5125-CNDSP,male,0,No,Yes,63,Yes,dsl,Yes,Yes,No,One year,Bank transfer (automatic),40.6,2588.95,0
0691-IFBQW,female,1,No,No,46,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,110.0,4874.8,1
4992-LTJNE,male,0,Yes,Yes,72,Yes,dsl,Yes,No,No,Two year,Bank transfer (automatic),55.3,3983.6,0
2202-OUTMO,female,0,Yes,No,34,Yes,dsl,Yes,Yes,No,Month-to-month,Bank transfer (automatic),60.85,2003.6,0
0810-BDHAW,female,0,Yes,Yes,24,Yes,dsl,Yes,No,Yes,One year,Electronic check,78.4,1832.4,0
0229-LFJAF,male,0,No,No,72,Yes,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),69.65,4908.25,0
7131-ZQZNK,female,0,Yes,Yes,60,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),59.85,3590.2,0
3442-ZHHCC,male,0,No,No,68,Yes,dsl,Yes,No,No,One year,Credit card (automatic),76.9,5023.0,0
5726-CVNYA,female,0,Yes,Yes,8,Yes,no,No,No,No,Two year,Mailed check,19.85,146.6,0
9871-ELEYA,female,0,No,Yes,34,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),67.65,2339.3,0
4257-GAESD,female,0,No,No,6,Yes,dsl,No,No,Yes,Month-to-month,Credit card (automatic),45.0,298.7,0
5173-WXOQV,male,0,Yes,No,2,Yes,dsl,No,Yes,No,Month-to-month,Mailed check,64.2,143.65,0
2040-OBMLJ,male,0,No,No,31,Yes,fiber optic,No,Yes,No,One year,Credit card (automatic),81.7,2548.65,0
6286-ZHAOK,female,0,Yes,Yes,20,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),25.55,507.4,0
3807-XHCJH,female,0,Yes,Yes,1,Yes,no,No,No,No,Month-to-month,Electronic check,20.0,20.0,0
3009-JWMPU,male,0,No,No,62,Yes,fiber optic,No,No,Yes,One year,Electronic check,96.75,6125.4,1
5671-RQRLP,female,1,Yes,No,70,Yes,fiber optic,No,No,No,Two year,Credit card (automatic),75.65,5411.4,0
1450-GALXR,female,0,No,No,10,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,98.5,1058.25,1
8859-AXJZP,male,0,Yes,Yes,39,Yes,no,No,No,No,Two year,Mailed check,23.8,903.8,0
3174-AKMAS,female,0,Yes,No,46,Yes,dsl,No,Yes,Yes,Two year,Credit card (automatic),64.2,3009.5,0
3138-BKYAV,male,0,No,No,6,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,85.35,489.45,1
9926-PJHDQ,female,0,Yes,Yes,72,Yes,dsl,No,No,Yes,Two year,Bank transfer (automatic),76.8,5468.45,0
7382-DFJTU,male,0,No,No,18,Yes,dsl,No,Yes,No,Month-to-month,Credit card (automatic),55.2,1058.1,0
2798-NYLMZ,male,0,Yes,No,71,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),108.55,7616.0,0
4289-DTDKW,male,0,Yes,No,40,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,101.3,4113.1,1
1820-TQVEV,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,69.55,69.55,1
2239-JALAW,male,0,No,No,58,Yes,fiber optic,No,No,Yes,One year,Bank transfer (automatic),103.25,6017.65,1
4853-RULSV,male,0,No,No,70,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),104.0,7250.15,1
8098-TDCBU,female,0,Yes,No,42,Yes,no,No,No,No,Two year,Electronic check,25.25,1108.2,0
3551-GAEGL,male,0,Yes,Yes,34,Yes,dsl,Yes,No,No,One year,Bank transfer (automatic),30.4,938.65,0
4785-NKHCX,male,1,No,No,5,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),20.05,94.15,0
3196-NVXLZ,female,0,No,No,25,Yes,fiber optic,No,No,Yes,Month-to-month,Mailed check,84.6,2088.05,0
6275-YDUVO,female,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,86.2,178.7,1
0036-IHMOT,female,0,Yes,Yes,55,Yes,fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),103.7,5656.75,0
0115-TFERT,male,0,Yes,No,21,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,111.2,2317.1,1
4178-EGMON,male,0,Yes,No,70,Yes,fiber optic,Yes,Yes,No,Two year,Credit card (automatic),88.0,5986.45,0
4220-TINQT,female,0,Yes,No,61,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,106.35,6751.35,0
5318-YKDPV,male,0,Yes,Yes,43,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),79.15,3566.6,0
7975-TZMLR,male,0,No,No,47,Yes,fiber optic,No,No,Yes,One year,Electronic check,103.1,4889.3,0
0295-QVKPB,male,0,No,No,5,Yes,dsl,No,Yes,Yes,Month-to-month,Credit card (automatic),63.95,318.1,0
4335-BSMJS,female,0,No,No,62,Yes,no,No,No,No,Two year,Credit card (automatic),25.8,1563.95,0
2311-QYMUQ,female,0,Yes,Yes,16,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),89.45,1430.25,1
3643-AHCFP,male,1,Yes,No,7,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),95.6,644.35,1
9146-JRIOX,female,0,Yes,Yes,14,Yes,no,No,No,No,Month-to-month,Mailed check,25.55,372.45,0
3104-OWCGK,male,0,Yes,Yes,60,Yes,fiber optic,No,No,Yes,One year,Electronic check,90.95,5453.4,1
5337-IIWKZ,male,0,Yes,Yes,34,Yes,dsl,No,Yes,Yes,Month-to-month,Electronic check,44.85,1442.6,0
9101-BWFSS,female,0,Yes,No,50,Yes,fiber optic,Yes,Yes,Yes,One year,Electronic check,108.55,5610.7,1
9650-VBUOG,male,0,Yes,Yes,38,Yes,no,No,No,No,Two year,Credit card (automatic),25.05,963.95,0
3487-EARAT,female,0,Yes,Yes,70,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),74.1,5222.3,0
2672-TGEFF,female,0,Yes,Yes,37,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,88.8,3340.55,0
9231-ZJYAM,female,1,No,No,4,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,78.85,292.8,1
4250-WAROZ,male,1,Yes,Yes,60,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,93.25,5774.55,0
8184-WMOFI,male,0,Yes,Yes,62,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),71.4,4487.3,0
6982-SSHFK,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,44.4,44.4,1
6092-QZVPP,male,0,No,No,36,Yes,dsl,Yes,Yes,Yes,Month-to-month,Credit card (automatic),79.2,2854.95,0
4625-LAMOB,male,0,No,No,44,Yes,no,No,No,No,Two year,Credit card (automatic),20.4,905.55,0
0727-BMPLR,female,1,No,No,55,Yes,fiber optic,No,No,Yes,One year,Electronic check,100.0,5509.3,1
0392-BZIUW,female,0,Yes,No,72,Yes,fiber optic,Yes,No,Yes,Two year,Credit card (automatic),105.0,7589.8,0
1038-ZAGBI,female,0,Yes,Yes,12,Yes,no,No,No,No,One year,Bank transfer (automatic),19.8,229.6,1
6549-NNDYT,female,0,No,No,13,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),30.85,394.1,0
3027-ZTDHO,male,0,No,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,89.9,89.9,1
0422-OHQHQ,female,0,Yes,Yes,15,Yes,no,No,No,No,One year,Mailed check,20.55,295.95,0
6916-HIJSE,female,0,No,No,65,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),84.85,5459.2,0
2316-ESMLS,female,0,Yes,Yes,12,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),33.15,444.75,0
9778-OGKQZ,male,0,Yes,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),92.0,6782.15,0
7408-OFWXJ,female,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),89.8,6510.45,0
6007-TCTST,female,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),115.8,8476.5,0
2252-NKNSI,male,0,No,Yes,52,Yes,dsl,Yes,Yes,Yes,Two year,Mailed check,85.15,4461.85,0
8713-IGZSO,male,0,No,No,2,Yes,no,No,No,No,Month-to-month,Mailed check,24.85,62.0,0
7905-TVXTA,female,0,No,No,5,Yes,dsl,Yes,Yes,Yes,Month-to-month,Electronic check,64.35,352.65,0
7695-PKLCZ,female,0,No,No,68,Yes,no,No,No,No,Two year,Credit card (automatic),20.5,1424.9,0
2382-BCKQJ,female,0,No,Yes,62,Yes,fiber optic,No,No,Yes,One year,Electronic check,100.15,6413.65,1
8374-UULRV,male,0,No,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),86.05,6309.65,0
2207-NHRJK,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,50.8,50.8,1
3224-DFQNQ,female,0,Yes,No,66,Yes,fiber optic,Yes,Yes,No,One year,Electronic check,89.0,5898.6,0
5275-PMFUT,male,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),64.8,4719.75,0
4795-UXVCJ,male,0,No,No,26,Yes,no,No,No,No,One year,Credit card (automatic),19.8,457.3,0
9777-IQHWP,male,0,Yes,Yes,64,Yes,fiber optic,Yes,No,No,Two year,Bank transfer (automatic),93.4,5822.3,0
0947-MUGVO,male,1,Yes,No,20,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,73.65,1463.5,1
9944-HKVVB,female,0,No,No,3,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,95.1,307.4,1
4124-MMETB,male,0,No,No,22,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.65,2104.55,1
3671-SHRSP,male,0,Yes,No,4,Yes,fiber optic,No,Yes,No,Month-to-month,Mailed check,80.6,319.15,1
0979-MOZQI,male,0,Yes,No,62,Yes,dsl,No,Yes,Yes,Two year,Bank transfer (automatic),39.0,2337.45,0
2732-ISEZX,female,0,No,No,5,Yes,no,No,No,No,Month-to-month,Mailed check,20.5,104.3,0
3313-QKNKB,male,0,Yes,No,59,Yes,fiber optic,No,No,No,One year,Electronic check,85.55,5084.65,1
0323-XWWTN,male,0,No,Yes,3,Yes,no,No,No,No,Two year,Mailed check,26.4,121.25,0
1937-OTUKY,female,0,Yes,No,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),98.2,7015.9,0
1573-LGXBA,male,0,Yes,Yes,57,Yes,fiber optic,No,No,Yes,One year,Credit card (automatic),97.55,5598.0,0
1764-VUUMT,male,0,No,Yes,66,Yes,no,No,No,No,Two year,Credit card (automatic),19.95,1269.1,0
5073-WXOYN,female,0,No,No,60,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,50.8,3027.4,1
4713-ZBURT,male,0,No,Yes,45,Yes,fiber optic,No,No,Yes,Two year,Bank transfer (automatic),99.7,4634.35,0
3050-GBUSH,female,0,No,No,3,Yes,dsl,No,No,Yes,Month-to-month,Credit card (automatic),34.8,113.95,0
0207-MDKNV,female,0,No,No,15,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,105.1,1582.75,1
7876-AEHIG,female,0,No,Yes,51,Yes,dsl,Yes,Yes,Yes,One year,Bank transfer (automatic),60.15,3077.0,0
7945-HLKEA,female,0,No,No,60,Yes,dsl,Yes,Yes,No,One year,Electronic check,64.75,4039.5,0
9342-VNIMQ,male,0,No,No,33,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),54.65,1665.2,0
9851-KIELU,male,0,No,No,10,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,110.1,1043.3,1
3523-BRGUW,male,1,No,No,26,Yes,no,No,No,No,One year,Credit card (automatic),19.3,504.2,0
3908-BLSYF,female,0,No,No,6,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,83.9,497.55,1
3199-NPKCN,female,0,Yes,No,67,Yes,fiber optic,Yes,Yes,Yes,One year,Electronic check,111.25,7511.65,0
5170-PTRKA,female,0,Yes,Yes,49,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),35.8,1782.0,0
4661-NJEUX,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.05,20.05,0
2123-AGEEN,female,1,No,No,7,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,84.35,609.65,0
1258-YMZNM,female,1,No,No,27,Yes,fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),110.5,2857.6,0
0048-LUMLS,male,0,Yes,Yes,37,Yes,fiber optic,No,No,Yes,One year,Credit card (automatic),91.2,3247.55,0
7549-MYGPK,female,0,Yes,Yes,63,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,100.55,6215.35,1
5898-IGSLP,male,0,Yes,Yes,31,Yes,fiber optic,Yes,Yes,No,Month-to-month,Electronic check,89.3,2823.0,0
3804-RVTGV,male,0,Yes,Yes,50,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),103.85,5017.9,1
6259-WJQLC,male,1,No,No,32,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),81.1,2619.25,0
9227-LUNBG,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,24.6,24.6,1
7997-EASSD,female,0,Yes,No,63,Yes,fiber optic,No,Yes,No,One year,Credit card (automatic),81.2,4965.1,0
0730-KOAVE,male,0,No,No,30,Yes,fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),94.3,2679.7,0
8975-SKGRX,male,0,Yes,No,71,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),116.1,8310.55,0
0678-RLHVP,female,0,No,No,53,Yes,fiber optic,No,No,Yes,Two year,Electronic check,105.55,5682.25,0
4315-MURBD,female,0,No,No,12,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),98.9,1120.95,1
2267-FPIMA,male,0,Yes,No,50,Yes,fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),94.4,4914.9,0
1051-GEJLJ,female,0,No,No,2,Yes,no,No,No,No,Month-to-month,Mailed check,19.5,27.55,0
9734-YWGEX,female,0,No,No,9,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),98.3,923.5,1
2719-BDAQO,male,0,No,No,17,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,93.85,1625.65,1
5285-MVEHD,female,0,Yes,No,56,Yes,fiber optic,Yes,No,Yes,One year,Credit card (automatic),105.6,6068.65,0
0379-DJQHR,male,0,Yes,Yes,67,Yes,dsl,Yes,No,Yes,Two year,Credit card (automatic),81.35,5398.6,0
0781-LKXBR,male,1,No,No,9,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,100.5,918.6,1
5543-QDCRY,male,0,No,No,4,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,56.4,234.85,0
0297-RBCSG,male,0,No,No,19,Yes,dsl,No,Yes,No,One year,Bank transfer (automatic),65.35,1231.85,0
4694-PHWFW,female,0,No,Yes,8,Yes,no,No,No,No,Month-to-month,Mailed check,19.95,170.9,0
0835-JKADZ,female,0,No,No,71,Yes,fiber optic,No,Yes,Yes,Two year,Electronic check,111.25,7984.15,0
1907-UBQFC,male,1,No,No,10,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,72.85,688.65,1
7508-SMHXL,female,1,No,No,15,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),89.0,1288.3,0
3865-YIOTT,male,0,Yes,Yes,72,Yes,fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),106.1,7848.5,0
5993-BQHEA,male,0,No,No,12,Yes,no,No,No,No,One year,Credit card (automatic),20.05,267.0,0
6024-RUGGH,male,0,Yes,Yes,72,Yes,no,No,No,No,Two year,Bank transfer (automatic),25.2,1798.9,0
6513-EECDB,male,1,Yes,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,73.55,73.55,1
3956-CJUST,female,1,No,No,23,Yes,fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),75.4,1643.55,0
4079-WWQQQ,male,0,No,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),65.55,4807.45,0
6103-BOCOU,female,0,No,No,26,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.7,2193.0,0
5149-TGWDZ,female,0,No,No,21,Yes,fiber optic,No,Yes,Yes,One year,Mailed check,104.55,2239.4,0
7471-WNSUF,male,0,Yes,No,60,Yes,no,No,No,No,One year,Bank transfer (automatic),24.15,1505.9,0
8942-DBMHZ,male,0,No,No,12,Yes,no,No,No,No,Month-to-month,Mailed check,20.45,255.35,0
4301-VVZKA,male,0,Yes,No,16,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.4,1189.4,0
9199-PWQVC,female,0,Yes,No,63,Yes,dsl,Yes,No,Yes,One year,Credit card (automatic),79.7,4786.15,0
4824-GUCBY,female,1,No,No,22,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,81.7,1820.9,0
5393-HJZSM,female,0,Yes,Yes,32,Yes,dsl,Yes,Yes,No,Month-to-month,Bank transfer (automatic),76.3,2404.15,0
7074-IEVOJ,female,1,No,No,3,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,79.4,205.05,1
9625-QSTYE,female,0,No,No,13,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,81.15,952.3,1
0862-PRCBS,female,0,Yes,Yes,68,Yes,fiber optic,No,Yes,Yes,Two year,Credit card (automatic),103.75,7039.45,0
8812-ZRHFP,female,0,Yes,Yes,30,Yes,fiber optic,No,No,No,One year,Electronic check,86.45,2538.05,0
5146-CBVOE,female,0,No,No,16,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),75.1,1212.85,0
0454-OKRCT,male,0,No,No,33,Yes,fiber optic,No,Yes,No,Two year,Bank transfer (automatic),80.6,2651.1,0
5787-KXGIY,male,0,Yes,No,72,Yes,no,No,No,No,Two year,Credit card (automatic),19.3,1304.8,0
4750-ZRXIU,female,1,No,No,4,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,84.6,360.1,1
4198-VFOEA,female,0,No,No,12,Yes,dsl,Yes,Yes,No,One year,Mailed check,33.6,435.45,0
6630-UJZMY,female,1,Yes,No,4,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,83.25,308.05,0
5709-LVOEQ,female,0,Yes,Yes,0,Yes,dsl,Yes,No,Yes,Two year,Mailed check,80.85,80.85,0
6400-BWQKW,female,0,No,No,6,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,79.05,434.5,1
2692-AQCPF,female,0,Yes,No,65,Yes,fiber optic,No,Yes,Yes,One year,Credit card (automatic),108.05,7118.9,0
